"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N6","13-May-2020","      10910.00","      10970.00","      10970.00","      10970.00","      10970.00","      10970.00","      10970.00","          1","               10970.00","          1","          1","        100.00"
"SBIN","EQ","14-May-2020","        174.10","        170.95","        171.75","        167.50","        168.30","        167.95","        169.36","   48137099","          8152318123.35","     277659","   12710652","         26.41"
"SBIN","N2","14-May-2020","      10856.23","      10858.00","      10869.00","      10855.00","      10869.00","      10869.00","      10860.04","        167","             1813627.23","         32","        167","        100.00"
"SBIN","N5","14-May-2020","      11182.29","      11180.29","      11199.00","      11171.00","      11178.00","      11187.15","      11183.41","        415","             4641114.79","         99","        397","         95.66"
"SBIN","N6","14-May-2020","      10970.00","      10810.00","      10810.00","      10810.00","      10810.00","      10810.00","      10810.00","          1","               10810.00","          1","          1","        100.00"
"SBIN","EQ","15-May-2020","        167.95","        167.95","        168.25","        164.70","        166.45","        166.40","        166.17","   35498484","          5898769442.60","     225551","    6968087","         19.63"
"SBIN","N2","15-May-2020","      10869.00","      11440.00","      11450.00","      10861.20","      10930.00","      10930.00","      10917.05","        240","             2620091.35","         62","        219","         91.25"
"SBIN","N5","15-May-2020","      11187.15","      11187.15","      11194.00","      11180.00","      11185.00","      11187.01","      11185.09","        198","             2214648.03","         57","        187","         94.44"
"SBIN","N6","15-May-2020","      10810.00","      10823.00","      10823.00","      10823.00","      10823.00","      10823.00","      10823.00","          2","               21646.00","          1","          2","        100.00"
"SBIN","EQ","18-May-2020","        166.40","        166.40","        166.40","        155.00","        155.45","        155.30","        157.74","   77350889","         12201168539.80","     585750","   28349251","         36.65"
"SBIN","N2","18-May-2020","      10930.00","      10935.00","      11138.00","      10918.00","      10926.30","      10926.53","      10934.91","         37","              404591.60","         20","         37","        100.00"
"SBIN","N5","18-May-2020","      11187.01","      11187.01","      11230.00","      11187.01","      11220.00","      11206.34","      11207.25","        353","             3956158.42","         97","        344","         97.45"
"SBIN","N6","18-May-2020","      10823.00","      10820.00","      10900.00","      10820.00","      10871.00","      10895.16","      10890.03","         34","              370261.00","         17","         34","        100.00"
"SBIN","EQ","19-May-2020","        155.30","        157.50","        157.85","        152.40","        153.05","        152.80","        154.90","   71522983","         11079136483.20","     402913","   18090042","         25.29"
"SBIN","N2","19-May-2020","      10926.53","      10950.00","      10979.00","      10950.00","      10979.00","      10971.76","      10960.54","         37","              405540.00","         11","         37","        100.00"
"SBIN","N5","19-May-2020","      11206.34","      11210.00","      11242.00","      11190.00","      11190.02","      11206.62","      11222.63","        939","            10538049.87","        201","        927","         98.72"
"SBIN","EQ","20-May-2020","        152.80","        153.00","        155.25","        151.15","        153.60","        153.40","        152.99","   66178068","         10124624876.60","     339861","   23149357","         34.98"
"SBIN","N2","20-May-2020","      10971.76","      11099.00","      11100.00","      10951.00","      10951.00","      10951.00","      11025.20","         20","              220504.00","          5","         16","         80.00"
"SBIN","N5","20-May-2020","      11206.62","      11229.00","      11244.00","      11190.00","      11212.00","      11218.06","      11213.05","        747","             8376148.88","         91","        703","         94.11"
"SBIN","N6","20-May-2020","      10895.16","      10856.00","      10856.00","      10852.10","      10852.10","      10852.10","      10854.82","          5","               54274.10","          4","          5","        100.00"
"SBIN","EQ","21-May-2020","        153.40","        153.65","        156.15","        151.50","        152.00","        151.95","        154.02","   61150189","          9418429265.70","     358655","   21174615","         34.63"
"SBIN","N2","21-May-2020","      10951.00","      11049.80","      11049.80","      10953.00","      11000.00","      11000.00","      11000.23","         12","              132002.80","          3","         12","        100.00"
"SBIN","N5","21-May-2020","      11218.06","      11218.50","      11280.00","      11218.50","      11250.00","      11269.24","      11249.18","        137","             1541138.11","         43","        136","         99.27"
"SBIN","N6","21-May-2020","      10852.10","      10990.00","      10995.00","      10990.00","      10995.00","      10995.00","      10994.00","          5","               54970.00","          3","          5","        100.00"
"SBIN","EQ","22-May-2020","        151.95","        152.00","        155.60","        149.45","        151.10","        150.85","        151.90","   87069955","         13226112171.65","     485367","   21241024","         24.40"
"SBIN","N2","22-May-2020","      11000.00","      10998.00","      11160.00","      10964.20","      10998.00","      10998.00","      11019.97","         65","              716298.00","         22","         58","         89.23"
"SBIN","N5","22-May-2020","      11269.24","      11269.50","      11340.00","      11260.00","      11326.00","      11336.75","      11313.75","        447","             5057247.29","         90","        445","         99.55"
"SBIN","N6","22-May-2020","      10995.00","      10990.00","      11098.00","      10950.00","      11085.00","      11037.50","      11005.64","         22","              242124.00","         13","         15","         68.18"
"SBIN","EQ","26-May-2020","        150.85","        152.40","        153.20","        150.20","        151.60","        151.40","        151.82","   48281208","          7329862347.60","     248836","   15952717","         33.04"
"SBIN","N2","26-May-2020","      10998.00","      11130.00","      11150.00","      11000.00","      11018.20","      11018.20","      11047.70","         46","              508194.40","         10","         46","        100.00"
"SBIN","N5","26-May-2020","      11336.75","      11330.00","      11375.80","      11326.00","      11375.00","      11366.94","      11345.51","        468","             5309697.77","         97","        453","         96.79"
"SBIN","N6","26-May-2020","      11037.50","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","      11000.00","          2","               22000.00","          2","          2","        100.00"
"SBIN","EQ","27-May-2020","        151.40","        151.95","        160.80","        150.80","        158.60","        158.60","        155.74","   88206678","         13737078673.55","     380745","   23542822","         26.69"
"SBIN","N2","27-May-2020","      11018.20","      11105.00","      11110.00","      11098.00","      11110.00","      11110.00","      11102.20","         55","              610621.00","         17","         55","        100.00"
"SBIN","N5","27-May-2020","      11366.94","      11370.04","      11449.00","      11369.00","      11435.00","      11400.92","      11403.01","        536","             6112013.39","         96","        471","         87.87"
"SBIN","EQ","28-May-2020","        158.60","        159.45","        162.40","        156.70","        157.90","        158.20","        159.38","   76970390","         12267354053.65","     364211","   15994004","         20.78"
"SBIN","N2","28-May-2020","      11110.00","      11150.00","      11150.00","      11008.40","      11052.00","      11052.00","      11088.42","         32","              354829.40","         14","         31","         96.88"
"SBIN","N5","28-May-2020","      11400.92","      11400.00","      11400.00","      11305.00","      11394.00","      11389.76","      11371.26","        752","             8551190.18","        170","        690","         91.76"
"SBIN","N6","28-May-2020","      11000.00","      11150.00","      11150.00","      11150.00","      11150.00","      11150.00","      11150.00","         10","              111500.00","          5","         10","        100.00"
"SBIN","EQ","29-May-2020","        158.20","        156.10","        161.90","        155.20","        161.30","        161.30","        159.32","   58368035","          9299372740.80","     291350","   14595507","         25.01"
"SBIN","N2","29-May-2020","      11052.00","      11949.00","      11949.00","      11053.00","      11150.02","      11161.94","      11141.63","        149","             1660103.04","         29","        142","         95.30"
"SBIN","N5","29-May-2020","      11389.76","      11720.00","      11720.00","      11392.00","      11410.02","      11411.78","      11410.29","        414","             4723860.71","         71","        362","         87.44"
"SBIN","N6","29-May-2020","      11150.00","      12809.90","      12809.90","      11100.00","      11250.00","      11250.00","      11366.24","         12","              136394.90","         10","         10","         83.33"
"SBIN","EQ","01-Jun-2020","        161.30","        164.00","        171.40","        163.35","        169.90","        170.05","        168.77","   92742124","         15652017386.10","     437760","   20415146","         22.01"
"SBIN","N2","01-Jun-2020","      11161.94","      10951.00","      11250.00","      10951.00","      11237.00","      11237.00","      11170.33","         21","              234577.00","          6","         21","        100.00"
"SBIN","N5","01-Jun-2020","      11411.78","      11425.00","      11445.00","      11405.00","      11415.50","      11415.84","      11422.14","        337","             3849260.06","         88","        315","         93.47"
"SBIN","N6","01-Jun-2020","      11250.00","      11260.00","      11260.00","      11055.00","      11250.00","      11250.00","      11175.77","         13","              145285.00","          5","         13","        100.00"
"SBIN","EQ","02-Jun-2020","        170.05","        169.90","        171.30","        167.20","        170.55","        170.25","        169.27","   70422258","         11920353532.05","     325940","   14298035","         20.30"
"SBIN","N2","02-Jun-2020","      11237.00","      11185.00","      11237.00","      11185.00","      11236.90","      11230.16","      11219.43","         94","             1054626.70","         22","         84","         89.36"
"SBIN","N5","02-Jun-2020","      11415.84","      11410.40","      11445.00","      11401.00","      11440.00","      11440.00","      11432.91","        473","             5407766.70","         78","        473","        100.00"
"SBIN","N6","02-Jun-2020","      11250.00","      11250.00","      11250.00","      11151.01","      11151.01","      11151.01","      11246.33","         27","              303651.01","          6","         27","        100.00"
"SBIN","EQ","03-Jun-2020","        170.25","        172.50","        179.90","        172.00","        174.65","        174.90","        176.20","  113173574","         19941688899.00","     539428","   25775845","         22.78"
"SBIN","N2","03-Jun-2020","      11230.16","      11250.00","      11299.00","      11126.00","      11275.00","      11247.21","      11254.44","         19","              213834.40","          7","         18","         94.74"
"SBIN","N5","03-Jun-2020","      11440.00","      11449.00","      11454.00","      11428.00","      11435.00","      11436.46","      11437.51","        275","             3145315.49","         51","        275","        100.00"
"SBIN","N6","03-Jun-2020","      11151.01","      10870.00","      11435.00","      10870.00","      11275.00","      11275.00","      11207.50","          4","               44830.00","          4","          4","        100.00"
"SBIN","EQ","04-Jun-2020","        174.90","        174.90","        177.65","        171.50","        174.50","        174.05","        174.31","   83495015","         14553601015.05","     384768","   16557717","         19.83"
"SBIN","N2","04-Jun-2020","      11247.21","      11200.00","      11220.00","      11119.00","      11218.00","      11218.64","      11193.38","         40","              447735.29","         12","         40","        100.00"
"SBIN","N5","04-Jun-2020","      11436.46","      11444.00","      11450.00","      11440.00","      11440.00","      11441.20","      11444.97","        289","             3307595.81","         61","        289","        100.00"
"SBIN","N6","04-Jun-2020","      11275.00","      11440.00","      11490.00","      11250.00","      11300.00","      11295.00","      11367.92","         12","              136415.00","         11","          7","         58.33"
"SBIN","EQ","05-Jun-2020","        174.05","        176.55","        189.80","        176.00","        189.25","        187.80","        182.62","  201325176","         36765807986.90","     858150","   37943833","         18.85"
"SBIN","N2","05-Jun-2020","      11218.64","      11220.00","      11249.00","      11220.00","      11220.00","      11223.40","      11225.72","         82","              920509.20","         33","         82","        100.00"
"SBIN","N5","05-Jun-2020","      11441.20","      11449.98","      11450.00","      11425.00","      11448.00","      11445.23","      11441.68","        450","             5148758.03","         89","        446","         99.11"
"SBIN","EQ","08-Jun-2020","        187.80","        197.00","        197.50","        185.80","        186.50","        186.80","        191.97","  151750421","         29130836084.55","     727718","   42655560","         28.11"
"SBIN","N2","08-Jun-2020","      11223.40","      11240.00","      11240.00","      11200.00","      11220.00","      11219.16","      11214.23","         13","              145785.00","          6","         13","        100.00"
"SBIN","N5","08-Jun-2020","      11445.23","      11440.00","      11457.69","      11431.00","      11432.35","      11434.81","      11441.81","        824","             9428054.41","        121","        708","         85.92"
"SBIN","EQ","09-Jun-2020","        186.80","        187.70","        191.00","        183.35","        183.75","        184.45","        187.15","   96656234","         18088851547.45","     462962","   18258079","         18.89"
"SBIN","N2","09-Jun-2020","      11219.16","      11223.30","      11246.93","      11223.30","      11246.93","      11246.93","      11235.12","          2","               22470.23","          2","          2","        100.00"
"SBIN","N5","09-Jun-2020","      11434.81","      11431.21","      11448.00","      11430.00","      11437.00","      11442.93","      11439.95","        429","             4907738.25","         77","        427","         99.53"
"SBIN","EQ","10-Jun-2020","        184.45","        184.55","        189.00","        183.80","        188.80","        187.70","        186.08","   67335901","         12529741455.10","     330207","   11188551","         16.62"
"SBIN","N2","10-Jun-2020","      11246.93","      11200.00","      11242.00","      11200.00","      11240.00","      11239.99","      11235.76","         29","              325836.97","         14","         25","         86.21"
"SBIN","N5","10-Jun-2020","      11442.93","      11443.00","      11445.00","      11430.00","      11435.00","      11435.34","      11439.05","        494","             5650893.14","         85","        494","        100.00"
"SBIN","N6","10-Jun-2020","      11295.00","      11201.00","      11300.00","      11200.00","      11300.00","      11300.00","      11240.22","          5","               56201.10","          5","          4","         80.00"
"SBIN","EQ","11-Jun-2020","        187.70","        188.00","        190.40","        176.35","        177.20","        177.15","        183.03","   91729798","         16789033683.55","     478372","   23909641","         26.07"
"SBIN","N2","11-Jun-2020","      11239.99","      11260.00","      11300.00","      11210.00","      11240.00","      11215.55","      11250.51","         58","              652529.80","         15","         58","        100.00"
"SBIN","N5","11-Jun-2020","      11435.34","      11440.00","      11454.40","      11440.00","      11446.10","      11450.01","      11448.82","        402","             4602424.07","         84","        402","        100.00"
"SBIN","N6","11-Jun-2020","      11300.00","      11300.00","      11300.00","      11300.00","      11300.00","      11300.00","      11300.00","          1","               11300.00","          1","          1","        100.00"
"SBIN","EQ","12-Jun-2020","        177.15","        170.00","        180.00","        169.80","        178.85","        179.15","        174.57","   92761694","         16193569563.90","     424338","   15372122","         16.57"
"SBIN","N2","12-Jun-2020","      11215.55","      11240.00","      11280.00","      11164.00","      11200.00","      11201.47","      11197.78","         61","              683064.29","         11","         61","        100.00"
"SBIN","N5","12-Jun-2020","      11450.01","      11800.00","      12299.00","      11445.00","      11487.90","      11483.53","      11488.66","        408","             4687371.33","         70","        390","         95.59"
"SBIN","N6","12-Jun-2020","      11300.00","      11340.00","      11340.00","      11340.00","      11340.00","      11340.00","      11340.00","          2","               22680.00","          1","          2","        100.00"
"SBIN","EQ","15-Jun-2020","        179.15","        177.85","        177.85","        172.00","        173.55","        173.70","        174.05","   63617286","         11072827745.65","     314930","   11872928","         18.66"
"SBIN","N2","15-Jun-2020","      11201.47","      11230.00","      11300.00","      11230.00","      11230.00","      11230.00","      11252.57","        147","             1654128.42","         12","        112","         76.19"
"SBIN","N5","15-Jun-2020","      11483.53","      11460.00","      11580.00","      11460.00","      11557.00","      11564.94","      11559.98","        631","             7294346.46","        104","        604","         95.72"
"SBIN","N6","15-Jun-2020","      11340.00","      11339.00","      11339.00","      11200.00","      11200.00","      11219.46","      11254.96","         29","              326393.90","          8","         29","        100.00"
"SBIN","EQ","16-Jun-2020","        173.70","        178.00","        178.95","        169.40","        172.55","        172.90","        174.16","   63929925","         11133743951.30","     295248","    9484014","         14.84"
"SBIN","N2","16-Jun-2020","      11230.00","      11260.00","      11260.00","      11260.00","      11260.00","      11260.00","      11260.00","         11","              123860.00","          2","         11","        100.00"
"SBIN","N5","16-Jun-2020","      11564.94","      11564.94","      11577.00","      11500.00","      11540.00","      11533.57","      11532.73","        647","             7461674.25","         82","        577","         89.18"
"SBIN","N6","16-Jun-2020","      11219.46","      11300.00","      11300.00","      11210.00","      11210.00","      11271.57","      11278.80","         10","              112788.00","          7","         10","        100.00"
"SBIN","EQ","17-Jun-2020","        172.90","        171.00","        176.20","        169.25","        172.80","        172.95","        173.19","   73867145","         12793344374.45","     337640","   10915007","         14.78"
"SBIN","N2","17-Jun-2020","      11260.00","      11261.00","      11261.00","      11100.00","      11200.00","      11199.66","      11194.11","        234","             2619421.47","         33","        182","         77.78"
"SBIN","N5","17-Jun-2020","      11533.57","      11550.00","      11555.00","      11440.00","      11505.00","      11506.33","      11492.98","        645","             7412974.91","         78","        620","         96.12"
"SBIN","EQ","18-Jun-2020","        172.95","        172.40","        180.65","        171.10","        180.00","        179.65","        176.37","   58262367","         10275826038.10","     274070","   12595472","         21.62"
"SBIN","N2","18-Jun-2020","      11199.66","      11170.00","      11244.00","      11170.00","      11243.00","      11243.00","      11231.69","         29","              325719.00","          8","         27","         93.10"
"SBIN","N5","18-Jun-2020","      11506.33","      11535.00","      11540.00","      11464.00","      11533.93","      11507.36","      11492.71","        513","             5895759.41","        110","        486","         94.74"
"SBIN","EQ","19-Jun-2020","        179.65","        180.30","        184.95","        179.50","        184.25","        184.50","        182.93","   76897890","         14067234742.35","     324544","   15049467","         19.57"
"SBIN","N2","19-Jun-2020","      11243.00","      11240.00","      11240.00","      11181.00","      11195.00","      11188.00","      11211.27","         92","             1031437.00","         17","         92","        100.00"
"SBIN","N5","19-Jun-2020","      11507.36","      11533.93","      11533.93","      11476.00","      11489.99","      11487.33","      11487.45","        466","             5353150.88","         69","        436","         93.56"
"SBIN","EQ","22-Jun-2020","        184.50","        185.00","        191.75","        184.25","        187.90","        187.70","        188.68","   80024673","         15099414815.20","     412445","   16662588","         20.82"
"SBIN","N2","22-Jun-2020","      11188.00","      11195.00","      11200.00","      11162.00","      11180.00","      11182.96","      11182.39","        139","             1554352.17","         20","        138","         99.28"
"SBIN","N5","22-Jun-2020","      11487.33","      11520.00","      11520.00","      11478.00","      11481.25","      11482.74","      11492.73","        293","             3367371.19","         52","        285","         97.27"
"SBIN","N6","22-Jun-2020","      11271.57","      11350.00","      11350.00","      11200.30","      11200.30","      11200.30","      11237.73","          4","               44950.90","          2","          4","        100.00"
"SBIN","EQ","23-Jun-2020","        187.70","        189.60","        193.10","        187.85","        192.95","        192.45","        191.05","   65487726","         12511327092.90","     318473","    8162620","         23.27"
"SBIN","N2","23-Jun-2020","      11182.96","      11200.00","      11200.00","      11151.00","      11180.00","      11165.50","      11173.06","        225","             2513938.76","         32","         24","        100.00"
"SBIN","N5","23-Jun-2020","      11482.74","      11490.00","      11490.00","      11458.00","      11464.00","      11465.60","      11474.79","        852","             9776518.84","        136","        295","         99.66"
"SBIN","EQ","24-Jun-2020","        192.45","        194.80","        194.90","        183.90","        184.50","        184.60","        189.87","   74670206","         14177864459.10","     374457","   16254665","         21.77"
"SBIN","N2","24-Jun-2020","      11165.50","      11165.00","      11200.00","      11160.25","      11166.00","      11168.28","      11168.02","         37","              413216.75","         14","         28","         75.68"
"SBIN","N5","24-Jun-2020","      11465.60","      11461.00","      11461.00","      11425.50","      11440.00","      11440.00","      11443.87","        351","             4016800.02","         59","        346","         98.58"
"SBIN","N6","24-Jun-2020","      11200.30","      11203.00","      11203.00","      11203.00","      11203.00","      11203.00","      11203.00","          2","               22406.00","          1","          2","        100.00"
"SBIN","EQ","25-Jun-2020","        184.60","        182.20","        186.80","        180.40","        185.70","        185.25","        184.27","   73626947","         13567037838.25","     337252","   12483960","         16.96"
"SBIN","N2","25-Jun-2020","      11168.28","      11170.00","      11200.00","      11169.00","      11180.00","      11180.00","      11182.58","        116","             1297179.56","         18","        106","         91.38"
"SBIN","N5","25-Jun-2020","      11440.00","      11446.00","      11446.00","      11420.00","      11421.00","      11428.67","      11430.56","        782","             8938698.55","        111","        716","         91.56"
"SBIN","EQ","26-Jun-2020","        185.25","        188.00","        188.60","        183.80","        184.65","        184.60","        185.69","   49178705","          9131826071.05","     213443","    8422000","         17.13"
"SBIN","N2","26-Jun-2020","      11180.00","      11180.00","      11180.00","      11152.00","      11180.00","      11179.99","      11173.18","        153","             1709495.87","         17","        153","        100.00"
"SBIN","N5","26-Jun-2020","      11428.67","      11420.10","      11430.10","      11372.00","      11392.00","      11393.59","      11395.61","       1218","            13879850.13","        168","       1124","         92.28"
"SBIN","N6","26-Jun-2020","      11203.00","      11300.00","      11300.00","      11300.00","      11300.00","      11300.00","      11300.00","          1","               11300.00","          1","          1","        100.00"
"SBIN","EQ","29-Jun-2020","        184.60","        183.00","        183.10","        178.50","        179.45","        179.25","        179.99","   50967079","          9173634288.20","     268482","   12190968","         23.92"
"SBIN","N2","29-Jun-2020","      11179.99","      11245.00","      11245.00","      11150.00","      11165.00","      11162.00","      11160.54","        107","             1194178.00","         13","        100","         93.46"
"SBIN","N5","29-Jun-2020","      11393.59","      11375.00","      11390.00","      11360.00","      11362.00","      11371.86","      11378.25","        694","             7896507.42","        118","        609","         87.75"
"SBIN","N6","29-Jun-2020","      11300.00","      10925.00","      11150.00","      10920.00","      11150.00","      11150.00","      11030.71","         13","              143399.20","          7","          6","         46.15"
"SBIN","EQ","30-Jun-2020","        179.25","        181.10","        182.90","        177.25","        179.05","        178.45","        179.88","   43616291","          7845767108.05","     211383","    8345103","         19.13"
"SBIN","N2","30-Jun-2020","      11162.00","      11152.00","      11180.00","      11000.05","      11061.00","      11066.69","      11083.70","        505","             5597267.40","         71","        403","         79.80"
"SBIN","N5","30-Jun-2020","      11371.86","      11370.00","      11379.00","      11232.80","      11240.00","      11248.43","      11301.73","       1635","            18478321.67","        308","       1448","         88.56"
"SBIN","N6","30-Jun-2020","      11150.00","      11150.00","      11180.00","      11150.00","      11180.00","      11179.95","      11164.98","         20","              223299.50","          6","         20","        100.00"
"SBIN","EQ","01-Jul-2020","        178.45","        179.45","        185.40","        178.60","        184.60","        184.80","        182.86","   54015536","          9877262243.15","     248849","   10498374","         19.44"
"SBIN","N2","01-Jul-2020","      11066.69","      11100.00","      11100.00","      11070.00","      11080.00","      11080.00","      11073.77","         77","              852680.00","         21","         76","         98.70"
"SBIN","N5","01-Jul-2020","      11248.43","      11252.01","      11264.99","      11221.11","      11232.95","      11229.49","      11237.83","        966","            10855744.14","        180","        929","         96.17"
"SBIN","EQ","02-Jul-2020","        184.80","        185.65","        188.00","        184.00","        185.60","        185.45","        186.13","   52127613","          9702374603.60","     251208","    7943823","         15.24"
"SBIN","N2","02-Jul-2020","      11080.00","      11100.00","      11100.00","      10975.00","      11043.00","      11043.00","      11013.75","        196","             2158694.40","         33","        182","         92.86"
"SBIN","N5","02-Jul-2020","      11229.49","      11220.00","      11239.80","      11010.00","      11059.00","      11054.12","      11101.24","       3356","            37255775.03","        637","       2777","         82.75"
"SBIN","N6","02-Jul-2020","      11179.95","      11180.00","      11180.00","      10921.00","      11000.00","      11000.00","      11018.81","         16","              176301.00","          8","         14","         87.50"
"SBIN","EQ","03-Jul-2020","        185.45","        186.65","        186.85","        183.40","        184.65","        184.70","        184.82","   38050996","          7032538519.10","     169515","    6310460","         16.58"
"SBIN","N2","03-Jul-2020","      11043.00","      10960.00","      10960.00","      10680.00","      10680.00","      10703.94","      10758.60","        567","             6100126.21","        165","        526","         92.77"
"SBIN","N5","03-Jul-2020","      11054.12","      11067.00","      11067.00","      10770.00","      10834.95","      10817.68","      10842.47","       6522","            70714560.73","       1138","       5548","         85.07"
"SBIN","N6","03-Jul-2020","      11000.00","      10800.00","      10800.00","      10698.00","      10698.00","      10699.77","      10710.00","         77","              824670.12","         15","         77","        100.00"
"SBIN","EQ","06-Jul-2020","        184.70","        186.60","        189.85","        186.15","        187.90","        188.05","        188.35","   43789749","          8247963041.70","     215925","    9492655","         21.68"
"SBIN","N2","06-Jul-2020","      10703.94","      10700.00","      10749.00","      10640.00","      10700.00","      10696.54","      10685.17","        556","             5940954.12","        101","        540","         97.12"
"SBIN","N5","06-Jul-2020","      10817.68","      10800.00","      10910.00","      10800.00","      10900.00","      10880.46","      10861.75","       2372","            25764060.96","        408","       1994","         84.06"
"SBIN","N6","06-Jul-2020","      10699.77","      10699.90","      10730.00","      10695.00","      10695.00","      10695.00","      10705.19","        316","             3382840.20","         34","        316","        100.00"
"SBIN","EQ","07-Jul-2020","        188.05","        187.00","        189.20","        184.05","        188.00","        188.60","        186.66","   55124984","         10289405173.90","     245296","    7395581","         13.42"
"SBIN","N2","07-Jul-2020","      10696.54","      10696.54","      10752.65","      10676.00","      10710.00","      10710.69","      10705.52","        622","             6658833.06","        110","        591","         95.02"
"SBIN","N5","07-Jul-2020","      10880.46","      10885.00","      10940.00","      10850.00","      10905.00","      10905.95","      10906.64","       2364","            25783290.75","        321","       2234","         94.50"
"SBIN","N6","07-Jul-2020","      10695.00","      10695.00","      10900.00","      10695.00","      10900.00","      10900.00","      10761.88","         16","              172190.00","          7","         16","        100.00"
"SBIN","EQ","08-Jul-2020","        188.60","        188.90","        197.45","        188.40","        191.70","        191.90","        194.17","  143083196","         27782845489.70","     620914","   33127615","         23.15"
"SBIN","N2","08-Jul-2020","      10710.69","      10790.00","      10790.00","      10695.00","      10710.00","      10705.48","      10703.56","        432","             4623935.95","         64","        411","         95.14"
"SBIN","N5","08-Jul-2020","      10905.95","      10909.00","      10911.00","      10860.00","      10896.00","      10897.55","      10886.36","       1323","            14402648.90","        205","       1221","         92.29"
"SBIN","N6","08-Jul-2020","      10900.00","      10900.00","      10902.00","      10710.10","      10718.00","      10719.83","      10799.70","         84","              907175.15","         24","         61","         72.62"
"SBIN","EQ","09-Jul-2020","        191.90","        192.80","        201.00","        192.55","        199.85","        199.10","        196.73","   89540860","         17615459869.25","     394257","   18566358","         20.74"
"SBIN","N2","09-Jul-2020","      10705.48","      10945.00","      10945.00","      10730.00","      10750.00","      10750.64","      10750.98","        189","             2031935.00","         38","        189","        100.00"
"SBIN","N5","09-Jul-2020","      10897.55","      10885.00","      10961.00","      10883.00","      10911.00","      10925.96","      10920.52","       1214","            13257508.54","        159","       1138","         93.74"
"SBIN","N6","09-Jul-2020","      10719.83","      10721.10","      10800.00","      10721.00","      10800.00","      10800.00","      10739.74","         42","              451069.20","         11","         34","         80.95"
"SBIN","EQ","10-Jul-2020","        199.10","        198.00","        202.50","        194.80","        195.50","        195.60","        198.49","  111410003","         22114162772.55","     501575","   16941444","         15.21"
"SBIN","N2","10-Jul-2020","      10750.64","      10750.00","      10775.00","      10750.00","      10775.00","      10765.90","      10758.61","        140","             1506206.02","         24","        140","        100.00"
"SBIN","N5","10-Jul-2020","      10925.96","      10910.01","      10950.00","      10900.00","      10925.00","      10925.09","      10927.18","       1238","            13527845.75","        164","       1195","         96.53"
"SBIN","N6","10-Jul-2020","      10800.00","      10802.00","      10802.00","      10801.00","      10801.00","      10801.00","      10801.50","          6","               64809.00","          5","          4","         66.67"
"SBIN","EQ","13-Jul-2020","        195.60","        198.80","        199.80","        191.60","        193.00","        192.70","        194.57","   61952344","         12054138665.15","     271373","   11005895","         17.77"
"SBIN","N2","13-Jul-2020","      10765.90","      10800.00","      10800.00","      10720.25","      10770.00","      10758.85","      10746.11","        145","             1558185.84","         36","        129","         88.97"
"SBIN","N5","13-Jul-2020","      10925.09","      10926.00","      10926.00","      10870.01","      10890.00","      10875.35","      10894.48","       2608","            28412805.69","        278","       2432","         93.25"
"SBIN","N6","13-Jul-2020","      10801.00","      10770.00","      10770.00","      10750.00","      10770.00","      10770.00","      10763.24","         37","              398240.00","          6","         37","        100.00"
"SBIN","EQ","14-Jul-2020","        192.70","        192.30","        192.30","        184.60","        186.35","        186.05","        187.11","   62243325","         11646202014.75","     308731","   11999553","         19.28"
"SBIN","N2","14-Jul-2020","      10758.85","      10730.00","      10755.00","      10730.00","      10730.00","      10731.74","      10734.42","         68","              729940.70","         16","         68","        100.00"
"SBIN","N5","14-Jul-2020","      10875.35","      10885.00","      10885.00","      10861.00","      10881.99","      10870.05","      10872.44","       1023","            11122502.23","        195","        982","         95.99"
"SBIN","EQ","15-Jul-2020","        186.05","        187.95","        189.95","        183.00","        184.50","        183.80","        186.97","   58528072","         10943210357.85","     257119","    8885886","         15.18"
"SBIN","N2","15-Jul-2020","      10731.74","      11875.00","      11875.00","      10732.00","      10732.00","      10735.07","      10778.43","         98","             1056286.55","         34","         91","         92.86"
"SBIN","N5","15-Jul-2020","      10870.05","      10885.00","      10885.00","      10850.00","      10865.00","      10855.02","      10858.14","       1193","            12953755.60","        232","       1154","         96.73"
"SBIN","N6","15-Jul-2020","      10770.00","      10770.00","      10770.00","      10770.00","      10770.00","      10770.00","      10770.00","         35","              376950.00","          1","         35","        100.00"
"SBIN","EQ","16-Jul-2020","        183.80","        185.00","        186.95","        181.65","        186.00","        186.25","        184.69","   46549518","          8597017197.55","     222270","    4223776","          9.07"
"SBIN","N2","16-Jul-2020","      10735.07","      10730.00","      10730.00","      10700.00","      10701.00","      10701.00","      10711.71","        132","             1413946.26","         32","        117","         88.64"
"SBIN","N5","16-Jul-2020","      10855.02","      10915.00","      10915.00","      10753.00","      10795.00","      10798.84","      10815.48","       1778","            19229923.98","        307","       1495","         84.08"
"SBIN","N6","16-Jul-2020","      10770.00","      10770.00","      10770.00","      10770.00","      10770.00","      10770.00","      10770.00","          6","               64620.00","          1","          6","        100.00"
"SBIN","EQ","17-Jul-2020","        186.25","        186.80","        189.50","        185.00","        189.50","        188.20","        186.87","   47035751","          8789709694.55","     214673","    7773003","         16.53"
